Timestamp,CBSs_KW
2025-01-10 00:00:00,3.7670787
2025-01-10 01:00:00,3.77358905
2025-01-10 02:00:00,3.8229191
2025-01-10 03:00:00,3.7605896999999993
2025-01-10 04:00:00,3.8754071999999997
2025-01-10 05:00:00,3.8766000000000003
2025-01-10 06:00:00,3.83791065
2025-01-10 07:00:00,3.7980943
2025-01-10 08:00:00,3.7869755
2025-01-10 09:00:00,3.8366412
2025-01-10 10:00:00,3.7548293999999998
2025-01-10 11:00:00,3.6816394999999997
2025-01-10 12:00:00,3.6574999999999998
2025-01-10 13:00:00,3.7624999999999997
2025-01-10 14:00:00,3.7275
2025-01-10 15:00:00,3.6574999999999998
2025-01-10 16:00:00,3.6925
2025-01-10 17:00:00,3.7275
2025-01-10 18:00:00,3.6574999999999998
2025-01-10 19:00:00,3.7624999999999997
2025-01-10 20:00:00,3.7474794
2025-01-10 21:00:00,3.84770295
2025-01-10 22:00:00,3.9332370000000005
2025-01-10 23:00:00,4.0189408
2025-01-11 00:00:00,3.7571302999999996
2025-01-11 01:00:00,3.7680296499999995
2025-01-11 02:00:00,3.7432741499999995
2025-01-11 03:00:00,3.7513885499999993
2025-01-11 04:00:00,3.6994482
2025-01-11 05:00:00,3.7368709
2025-01-11 06:00:00,3.7923885999999998
2025-01-11 07:00:00,3.7527650999999995
2025-01-11 08:00:00,3.7382750999999996
2025-01-11 09:00:00,3.7184237999999996
2025-01-11 10:00:00,3.8405342499999997
2025-01-11 11:00:00,3.8327834999999997
2025-01-11 12:00:00,3.8330845
2025-01-11 13:00:00,3.8412867499999996
2025-01-11 14:00:00,3.8043610500000002
2025-01-11 15:00:00,3.6719109
2025-01-11 16:00:00,3.6443798999999997
2025-01-11 17:00:00,3.7275
2025-01-11 18:00:00,3.8325
2025-01-11 19:00:00,3.7975
2025-01-11 20:00:00,3.7275
2025-01-11 21:00:00,3.7624999999999997
2025-01-11 22:00:00,3.6403226999999996
2025-01-11 23:00:00,3.6483320999999997
2025-01-12 00:00:00,3.7340880499999995
2025-01-12 01:00:00,3.6623202000000004
2025-01-12 02:00:00,3.708103
2025-01-12 03:00:00,3.6416156
2025-01-12 04:00:00,3.7326239999999995
2025-01-12 05:00:00,3.60402
2025-01-12 06:00:00,3.6944039999999996
2025-01-12 07:00:00,3.6579935
2025-01-12 08:00:00,3.5545839000000004
2025-01-12 09:00:00,3.8325
2025-01-12 10:00:00,3.8325
2025-01-12 11:00:00,3.99
2025-01-12 12:00:00,3.9200000000000004
2025-01-12 13:00:00,4.0034064
2025-01-12 14:00:00,4.089394399999999
2025-01-12 15:00:00,4.035486000000001
2025-01-12 16:00:00,4.1293658
2025-01-12 17:00:00,4.166785
2025-01-12 18:00:00,4.1143606
2025-01-12 19:00:00,4.042548999999999
2025-01-12 20:00:00,3.8850000000000002
2025-01-12 21:00:00,3.8325
2025-01-12 22:00:00,3.7624999999999997
2025-01-12 23:00:00,3.7624999999999997
2025-01-13 00:00:00,3.6925
2025-01-13 01:00:00,3.5
2025-01-13 02:00:00,3.6574999999999998
2025-01-13 03:00:00,3.605
2025-01-13 04:00:00,3.8500000000000005
2025-01-13 05:00:00,3.7056453
2025-01-13 06:00:00,3.8110190999999998
2025-01-13 07:00:00,3.51246
2025-01-13 08:00:00,3.605
2025-01-13 09:00:00,3.5700000000000003
2025-01-13 10:00:00,3.7624999999999997
2025-01-13 11:00:00,3.7975
2025-01-13 12:00:00,3.7975
2025-01-13 13:00:00,3.7975
2025-01-13 14:00:00,3.7975
2025-01-13 15:00:00,3.7624999999999997
2025-01-13 16:00:00,3.6574999999999998
2025-01-13 17:00:00,3.7275
2025-01-13 18:00:00,3.9038811000000004
2025-01-13 19:00:00,3.87381435
2025-01-13 20:00:00,3.7913893499999998
2025-01-13 21:00:00,3.7980988499999997
2025-01-13 22:00:00,3.838653
2025-01-14 00:00:00,3.6797676999999998
2025-01-14 01:00:00,3.7340880499999995
2025-01-14 02:00:00,3.80205
2025-01-14 03:00:00,3.7698209499999997
2025-01-14 04:00:00,3.7046582999999997
2025-01-14 05:00:00,4.0526094
2025-01-14 06:00:00,3.92225715
2025-01-14 07:00:00,3.696978599999999
2025-01-14 08:00:00,3.5641199999999995
2025-01-14 09:00:00,3.75711875
2025-01-14 10:00:00,3.6627520999999996
2025-01-14 11:00:00,3.53493
2025-01-14 12:00:00,3.6378593999999995
2025-01-14 13:00:00,3.7275
2025-01-14 14:00:00,3.7275
2025-01-14 15:00:00,3.8325
2025-01-14 16:00:00,3.8850000000000002
2025-01-14 17:00:00,3.8325
2025-01-14 18:00:00,3.9351312000000003
2025-01-14 19:00:00,3.9220629000000007
2025-01-14 20:00:00,3.78810915
2025-01-14 21:00:00,3.8008572
2025-01-14 22:00:00,3.80808855
2025-01-14 23:00:00,3.7766889999999997
2025-01-15 00:00:00,3.7813415499999996
2025-01-15 01:00:00,3.7512051499999997
2025-01-15 02:00:00,3.7939698999999996
2025-01-15 03:00:00,3.8717629999999996
2025-01-15 04:00:00,3.83805765
2025-01-15 05:00:00,3.6725304000000007
2025-01-15 06:00:00,3.6930341
2025-01-15 07:00:00,3.6222648000000004
2025-01-15 08:00:00,3.625909
2025-01-15 09:00:00,3.535
2025-01-15 10:00:00,3.7275
2025-01-15 11:00:00,3.6925
2025-01-15 12:00:00,3.7975
2025-01-15 13:00:00,3.766714
2025-01-15 14:00:00,3.8312977499999996
2025-01-15 15:00:00,3.8920577499999998
2025-01-15 16:00:00,4.456001199999999
2025-01-15 17:00:00,4.335479749999999
2025-01-15 18:00:00,4.0758312000000005
2025-01-15 19:00:00,4.2021
2025-01-15 20:00:00,4.0198326
2025-01-15 21:00:00,4.0099699499999995
2025-01-15 22:00:00,4.08885295
2025-01-15 23:00:00,4.239885999999999
2025-01-16 00:00:00,4.4603699
2025-01-16 02:00:00,4.1166944
2025-01-16 03:00:00,4.0264686
2025-01-16 04:00:00,4.1093451000000005
2025-01-16 05:00:00,4.245605
2025-01-16 06:00:00,4.845401400000001
2025-01-16 07:00:00,4.9674618
2025-01-16 08:00:00,5.0235045
2025-01-16 09:00:00,5.1185106000000005
2025-01-16 10:00:00,4.9092561
2025-01-16 11:00:00,4.7400948
2025-01-16 12:00:00,4.6124155
2025-01-16 13:00:00,4.960202800000001
2025-01-16 16:00:00,4.7334644
2025-01-16 17:00:00,4.6800516
2025-01-16 18:00:00,4.71324
2025-01-16 19:00:00,4.82727
2025-01-16 20:00:00,4.7892600000000005
2025-01-16 21:00:00,4.63722
2025-01-16 22:00:00,4.5088302
2025-01-16 23:00:00,4.8460279
2025-01-17 00:00:00,4.7921125
2025-01-17 02:00:00,4.8569094
2025-01-17 03:00:00,4.840675
2025-01-17 04:00:00,4.60646235
2025-01-17 05:00:00,4.693571400000001
2025-01-17 06:00:00,4.732522200000001
2025-01-17 07:00:00,4.8202644
2025-01-17 08:00:00,4.840675
2025-01-17 09:00:00,4.947891200000001
2025-01-17 10:00:00,4.8666996000000005
2025-01-17 11:00:00,5.006871449999999
2025-01-17 12:00:00,5.117759500000001
2025-01-17 13:00:00,5.1855937
2025-01-17 14:00:00,5.2285744
2025-01-17 15:00:00,4.788175000000001
2025-01-17 16:00:00,5.2657625999999995
2025-01-17 17:00:00,5.0795682
2025-01-17 18:00:00,5.1123449999999995
2025-01-17 20:00:00,5.2507896
2025-01-17 21:00:00,5.1471315
2025-01-17 23:00:00,5.02896765
2025-01-18 00:00:00,5.1158268
2025-01-18 03:00:00,5.1635626
2025-01-18 04:00:00,5.183391149999999
2025-01-18 05:00:00,5.355031500000001
2025-01-18 06:00:00,5.024451599999999
2025-01-18 07:00:00,5.0784818
2025-01-18 08:00:00,4.952115
2025-01-18 09:00:00,5.2903424
2025-01-18 10:00:00,4.908320550000001
2025-01-18 11:00:00,4.8426084000000005
2025-01-18 12:00:00,4.7144916
2025-01-18 13:00:00,4.606902999999999
2025-01-18 14:00:00,4.579318799999999
2025-01-18 15:00:00,4.5653139000000005
2025-01-18 16:00:00,4.4873206
2025-01-18 17:00:00,4.4396499
2025-01-18 18:00:00,4.40950475
2025-01-18 19:00:00,4.44882025
2025-01-18 20:00:00,4.558600200000001
2025-01-18 21:00:00,4.681425000000001
2025-01-18 22:00:00,4.584085100000001
2025-01-18 23:00:00,4.6164125
2025-01-19 00:00:00,4.415552399999999
2025-01-19 01:00:00,4.3742734
2025-01-19 02:00:00,4.3231062
2025-01-19 03:00:00,4.2545055000000005
2025-01-19 04:00:00,4.364085600000001
2025-01-19 05:00:00,4.2209055
2025-01-19 06:00:00,4.25475435
2025-01-19 07:00:00,4.2833819
2025-01-19 08:00:00,4.16565555
2025-01-19 09:00:00,4.1047755
2025-01-19 10:00:00,4.1386828
2025-01-19 11:00:00,4.137952
2025-01-19 12:00:00,4.0648524
2025-01-19 13:00:00,4.1539939000000015
2025-01-19 14:00:00,4.23020115
2025-01-19 15:00:00,4.2364223999999995
2025-01-19 16:00:00,4.24131645
2025-01-19 17:00:00,4.24413675
2025-01-19 18:00:00,4.24363905
2025-01-19 19:00:00,4.167449650000001
2025-01-19 20:00:00,4.0685232
2025-01-19 21:00:00,4.023975199999999
2025-01-19 22:00:00,3.9459945000000003
2025-01-19 23:00:00,3.7137523499999996
2025-01-20 00:00:00,3.8573486
2025-01-20 01:00:00,3.7895256
2025-01-20 02:00:00,3.7557894499999995
2025-01-20 03:00:00,3.7934767500000004
2025-01-20 04:00:00,3.7957878
2025-01-20 05:00:00,3.7992916500000002
2025-01-20 06:00:00,3.7626574999999995
2025-01-20 07:00:00,3.7552724999999993
2025-01-20 08:00:00,3.6950991
2025-01-20 09:00:00,3.7439755500000005
2025-01-20 10:00:00,3.7624999999999997
2025-01-20 11:00:00,3.8325
2025-01-20 12:00:00,3.7624999999999997
2025-01-20 13:00:00,3.7975
2025-01-20 14:00:00,3.7624999999999997
2025-01-20 15:00:00,3.7275
2025-01-20 16:00:00,3.7275
2025-01-20 17:00:00,3.7275
2025-01-20 18:00:00,3.7275
2025-01-20 19:00:00,3.6925
